m, E, beta = 0.410000, L = 15, iterations = 100000, iter_bet_meas = 1, num_measures = 20000
0.688889, -0.506578
0.697778, -0.513867
-0.591111, -0.492000
0.333333, -0.462844
-0.848889, -0.623200
0.688889, -0.506578
-0.795556, -0.572178
-0.440000, -0.499289
0.706667, -0.543022
0.688889, -0.521156
0.555556, -0.477422
0.448889, -0.484711
0.591111, -0.521156
0.066667, -0.477422
0.591111, -0.550311
-0.635556, -0.492000
-0.626667, -0.484711
0.351111, -0.411822
0.386667, -0.389956
0.475556, -0.419111
-0.653333, -0.506578
0.413333, -0.543022
-0.688889, -0.535733
0.786667, -0.608622
-0.751111, -0.608622
-0.760000, -0.623200
-0.733333, -0.601333
0.848889, -0.623200
0.840000, -0.608622
0.591111, -0.521156
-0.724444, -0.608622
-0.591111, -0.550311
0.768889, -0.557600
-0.111111, -0.521156
0.626667, -0.455556
0.244444, -0.499289
0.182222, -0.521156
-0.271111, -0.470133
-0.253333, -0.448267
0.475556, -0.470133
0.466667, -0.455556
-0.013333, -0.440978
0.253333, -0.411822
-0.706667, -0.492000
0.786667, -0.623200
-0.555556, -0.572178
-0.546667, -0.557600
0.768889, -0.572178
0.777778, -0.586756
-0.733333, -0.572178
-0.751111, -0.579467
0.075556, -0.470133
-0.582222, -0.470133
-0.546667, -0.470133
0.022222, -0.404533
0.733333, -0.499289
0.742222, -0.513867
0.715556, -0.499289
-0.617778, -0.557600
-0.031111, -0.470133
0.351111, -0.484711
-0.457778, -0.440978
-0.413333, -0.440978
-0.440000, -0.455556
0.555556, -0.462844
-0.520000, -0.499289
0.591111, -0.528444
0.600000, -0.535733
0.591111, -0.521156
-0.626667, -0.543022
0.786667, -0.630489
-0.760000, -0.579467
0.555556, -0.564889
-0.635556, -0.543022
-0.715556, -0.579467
0.671111, -0.535733
-0.680000, -0.594044
0.733333, -0.572178
-0.671111, -0.499289
-0.520000, -0.477422
0.671111, -0.513867
-0.804444, -0.601333
0.786667, -0.615911
-0.697778, -0.543022
0.644444, -0.579467
0.831111, -0.637778
-0.573333, -0.426400
0.493333, -0.513867
0.466667, -0.499289
-0.822222, -0.594044
-0.742222, -0.535733
0.715556, -0.506578
0.644444, -0.477422
0.226667, -0.440978
-0.431111, -0.411822
-0.351111, -0.375378
0.084444, -0.331644
0.111111, -0.331644
-0.377778, -0.317067
-0.360000, -0.331644
-0.377778, -0.331644
-0.217778, -0.331644
0.111111, -0.331644
0.173333, -0.360800
0.226667, -0.353511
-0.048889, -0.368089
-0.040000, -0.375378
-0.102222, -0.397244
-0.422222, -0.426400
-0.448889, -0.433689
0.271111, -0.411822
-0.057778, -0.368089
0.013333, -0.360800
-0.040000, -0.360800
-0.457778, -0.411822
-0.422222, -0.419111
-0.431111, -0.426400
0.342222, -0.528444
-0.457778, -0.543022
0.795556, -0.594044
-0.777778, -0.543022
0.200000, -0.462844
0.813333, -0.645067
0.822222, -0.652356
-0.857778, -0.645067
-0.831111, -0.623200
0.644444, -0.572178
-0.822222, -0.601333
-0.813333, -0.594044
-0.822222, -0.601333
-0.662222, -0.586756
0.804444, -0.594044
-0.768889, -0.550311
0.733333, -0.557600
-0.697778, -0.484711
-0.706667, -0.499289
0.697778, -0.528444
0.715556, -0.535733
-0.511111, -0.521156
-0.502222, -0.528444
0.715556, -0.550311
-0.840000, -0.659644
0.928889, -0.747111
-0.777778, -0.615911
0.751111, -0.630489
-0.582222, -0.492000
-0.200000, -0.470133
0.573333, -0.528444
-0.128889, -0.433689
-0.048889, -0.411822
-0.031111, -0.404533
-0.084444, -0.419111
-0.431111, -0.426400
-0.440000, -0.433689
0.635556, -0.448267
-0.680000, -0.455556
0.831111, -0.623200
0.813333, -0.601333
-0.644444, -0.513867
0.591111, -0.572178
0.582222, -0.564889
-0.795556, -0.579467
-0.306667, -0.528444
-0.386667, -0.477422
0.591111, -0.477422
0.644444, -0.499289
0.795556, -0.572178
0.822222, -0.594044
-0.644444, -0.535733
-0.253333, -0.470133
0.493333, -0.499289
0.528889, -0.513867
0.537778, -0.528444
0.786667, -0.586756
-0.288889, -0.455556
-0.306667, -0.440978
0.688889, -0.506578
0.528889, -0.433689
0.662222, -0.492000
0.013333, -0.492000
0.004444, -0.506578
0.031111, -0.499289
-0.022222, -0.477422
0.831111, -0.645067
-0.671111, -0.550311
0.386667, -0.440978
0.191111, -0.455556
-0.608889, -0.572178
0.120000, -0.557600
-0.760000, -0.586756
0.635556, -0.572178
-0.608889, -0.484711
0.671111, -0.535733
0.733333, -0.557600
-0.440000, -0.477422
-0.573333, -0.477422
0.751111, -0.521156
-0.742222, -0.550311
0.440000, -0.528444
-0.262222, -0.433689
-0.217778, -0.419111
-0.537778, -0.382667
-0.555556, -0.389956
-0.564444, -0.397244
-0.520000, -0.389956
-0.671111, -0.470133
-0.457778, -0.440978
-0.377778, -0.397244
0.591111, -0.506578
0.280000, -0.455556
-0.528889, -0.477422
-0.564444, -0.499289
0.635556, -0.448267
0.662222, -0.477422
-0.528889, -0.360800
-0.520000, -0.368089
-0.528889, -0.368089
-0.502222, -0.382667
-0.075556, -0.397244
0.217778, -0.433689
0.208889, -0.440978
0.422222, -0.462844
-0.626667, -0.477422
-0.635556, -0.492000
-0.191111, -0.382667
-0.208889, -0.368089
0.066667, -0.419111
0.048889, -0.426400
0.057778, -0.433689
-0.493333, -0.528444
-0.395556, -0.528444
0.013333, -0.492000
-0.191111, -0.484711
-0.226667, -0.499289
-0.244444, -0.499289
0.342222, -0.492000
0.306667, -0.477422
0.182222, -0.448267
0.306667, -0.470133
0.297778, -0.484711
-0.377778, -0.470133
-0.235556, -0.484711
0.395556, -0.375378
0.422222, -0.397244
-0.120000, -0.455556
0.751111, -0.550311
-0.697778, -0.543022
-0.671111, -0.550311
0.608889, -0.492000
0.662222, -0.528444
0.671111, -0.535733
-0.724444, -0.535733
0.297778, -0.513867
0.262222, -0.521156
-0.715556, -0.535733
-0.688889, -0.513867
-0.680000, -0.513867
-0.706667, -0.535733
-0.697778, -0.535733
-0.048889, -0.513867
-0.146667, -0.484711
-0.431111, -0.492000
-0.573333, -0.484711
0.582222, -0.528444
0.777778, -0.557600
-0.475556, -0.492000
-0.457778, -0.484711
-0.404444, -0.470133
0.493333, -0.513867
0.555556, -0.557600
-0.768889, -0.557600
0.760000, -0.579467
0.457778, -0.564889
-0.715556, -0.543022
-0.724444, -0.557600
0.440000, -0.492000
-0.573333, -0.535733
-0.528889, -0.535733
0.777778, -0.550311
-0.626667, -0.492000
0.271111, -0.455556
0.715556, -0.506578
0.342222, -0.411822
-0.537778, -0.433689
0.422222, -0.433689
-0.635556, -0.484711
-0.520000, -0.492000
0.680000, -0.521156
-0.111111, -0.477422
-0.608889, -0.513867
0.733333, -0.543022
-0.733333, -0.528444
0.751111, -0.579467
-0.831111, -0.623200
0.600000, -0.594044
-0.431111, -0.484711
0.857778, -0.637778
0.884444, -0.666933
-0.537778, -0.528444
-0.057778, -0.470133
-0.031111, -0.470133
-0.653333, -0.506578
0.395556, -0.470133
-0.280000, -0.499289
-0.706667, -0.557600
0.848889, -0.674222
-0.644444, -0.579467
-0.724444, -0.623200
