m, E, beta = 0.458000, L = 20, iterations = 10000, iter_bet_meas = 1, num_measures = 100000
-0.475000, -0.654940
-0.465000, -0.641200
-0.710000, -0.677840
0.770000, -0.654940
-0.710000, -0.677840
-0.700000, -0.664100
0.815000, -0.700740
-0.885000, -0.769440
0.860000, -0.709900
-0.875000, -0.732800
0.905000, -0.792340
-0.880000, -0.801500
0.860000, -0.732800
-0.745000, -0.687000
0.700000, -0.636620
-0.750000, -0.687000
0.870000, -0.764860
-0.790000, -0.746540
-0.810000, -0.760280
0.830000, -0.696160
-0.765000, -0.677840
0.795000, -0.696160
-0.800000, -0.705320
0.830000, -0.700740
-0.890000, -0.787760
0.915000, -0.806080
-0.835000, -0.696160
0.870000, -0.774020
-0.830000, -0.723640
-0.835000, -0.732800
-0.790000, -0.705320
0.720000, -0.719060
-0.770000, -0.691580
0.810000, -0.714480
0.885000, -0.755700
-0.665000, -0.659520
-0.670000, -0.668680
0.805000, -0.691580
-0.820000, -0.714480
-0.825000, -0.719060
-0.830000, -0.723640
0.805000, -0.723640
-0.815000, -0.691580
0.820000, -0.709900
0.805000, -0.696160
-0.865000, -0.764860
0.850000, -0.719060
-0.730000, -0.641200
0.780000, -0.659520
-0.770000, -0.687000
0.695000, -0.682420
-0.835000, -0.728220
0.890000, -0.741960
0.885000, -0.732800
-0.835000, -0.755700
0.735000, -0.687000
-0.730000, -0.641200
-0.725000, -0.636620
0.875000, -0.746540
-0.845000, -0.714480
0.720000, -0.668680
-0.815000, -0.755700
-0.875000, -0.769440
0.860000, -0.719060
0.865000, -0.728220
0.855000, -0.719060
0.860000, -0.723640
-0.820000, -0.737380
0.755000, -0.632040
-0.860000, -0.709900
0.760000, -0.650360
-0.795000, -0.682420
0.785000, -0.732800
-0.875000, -0.732800
-0.885000, -0.741960
0.765000, -0.714480
-0.720000, -0.705320
0.940000, -0.828980
-0.850000, -0.755700
-0.900000, -0.783180
0.910000, -0.810660
-0.830000, -0.746540
0.915000, -0.796920
-0.945000, -0.828980
0.895000, -0.746540
-0.795000, -0.705320
0.765000, -0.691580
-0.855000, -0.751120
0.865000, -0.760280
-0.850000, -0.732800
0.835000, -0.691580
-0.820000, -0.728220
0.880000, -0.746540
-0.725000, -0.664100
0.655000, -0.677840
-0.825000, -0.682420
0.895000, -0.751120
-0.965000, -0.856460
0.860000, -0.746540
-0.845000, -0.755700
-0.850000, -0.764860
0.825000, -0.705320
-0.795000, -0.732800
-0.805000, -0.746540
-0.760000, -0.728220
0.800000, -0.746540
-0.920000, -0.787760
0.735000, -0.709900
-0.885000, -0.741960
