0.649388 -1.110186 0.000050 1.950643 0.005999 0.300537 0.000218 253.540495 0.247972 
0.649738 -1.111777 0.000054 1.975433 0.005783 0.307954 0.000262 260.168355 0.275001 
0.650087 -1.113459 0.000049 2.005266 0.004921 0.316249 0.000250 266.194669 0.265480 
0.650437 -1.115160 0.000056 2.023554 0.005318 0.324522 0.000265 271.878896 0.255548 
0.650787 -1.116706 0.000049 2.053614 0.005252 0.332259 0.000289 277.346799 0.260742 
0.651136 -1.118457 0.000051 2.094122 0.005013 0.341520 0.000294 283.324373 0.234021 
0.651486 -1.120139 0.000047 2.118845 0.004833 0.350147 0.000250 288.432157 0.247824 
0.651836 -1.122038 0.000047 2.147852 0.005100 0.359936 0.000272 293.604031 0.230740 
0.652185 -1.123808 0.000056 2.183758 0.005593 0.369763 0.000319 297.771195 0.228912 
0.652535 -1.125499 0.000047 2.199701 0.004508 0.378859 0.000270 301.464433 0.262205 
0.652884 -1.127396 0.000047 2.223488 0.004954 0.389342 0.000279 304.068693 0.254319 
0.653234 -1.129220 0.000049 2.243295 0.005289 0.399221 0.000281 306.271783 0.279533 
0.653584 -1.130988 0.000046 2.279872 0.005182 0.409372 0.000265 307.828608 0.264130 
0.653933 -1.132933 0.000050 2.297810 0.004523 0.420504 0.000293 308.277284 0.287267 
0.654283 -1.134772 0.000049 2.305877 0.004715 0.430547 0.000295 308.356756 0.276747 
0.654633 -1.136769 0.000042 2.325499 0.005392 0.442083 0.000273 306.616194 0.297312 
0.654982 -1.138655 0.000048 2.351031 0.005486 0.452896 0.000294 305.075998 0.309824 
0.655332 -1.140564 0.000042 2.360712 0.004867 0.463917 0.000290 301.852233 0.310595 
0.655682 -1.142497 0.000040 2.372551 0.004922 0.474730 0.000254 298.328560 0.324711 
0.656031 -1.144441 0.000041 2.374756 0.005561 0.485564 0.000239 293.665200 0.353024 
0.656381 -1.146363 0.000044 2.391809 0.004983 0.496197 0.000264 288.722437 0.374561 
0.656731 -1.148276 0.000044 2.389607 0.005603 0.506893 0.000276 281.907322 0.360502 
0.657080 -1.150248 0.000041 2.375857 0.004902 0.518264 0.000266 273.685936 0.415179 
0.657430 -1.152126 0.000045 2.385586 0.004651 0.528535 0.000264 266.301781 0.387102 
0.657780 -1.154068 0.000042 2.382047 0.005200 0.538820 0.000288 258.459064 0.467423 
0.658129 -1.156003 0.000046 2.363550 0.004684 0.549205 0.000272 248.886887 0.424389 
0.658479 -1.157959 0.000035 2.357762 0.004563 0.559373 0.000201 239.369985 0.395726 
0.658829 -1.159796 0.000036 2.339716 0.004202 0.569114 0.000229 229.189209 0.412021 
0.659178 -1.161675 0.000035 2.320060 0.004032 0.578716 0.000212 219.231842 0.428244 
0.659528 -1.163435 0.000038 2.310033 0.003887 0.587426 0.000228 209.536745 0.454124 
0.659878 -1.165377 0.000037 2.283426 0.004208 0.596687 0.000205 199.274956 0.403832 
0.660227 -1.167238 0.000033 2.256519 0.003531 0.605767 0.000195 188.284626 0.410072 
0.660577 -1.169000 0.000035 2.236596 0.003937 0.613982 0.000184 177.925417 0.364990 
0.660926 -1.170803 0.000027 2.212999 0.003808 0.622201 0.000157 168.368326 0.369248 
0.661276 -1.172564 0.000031 2.192220 0.003778 0.629976 0.000178 158.545459 0.419007 
0.661626 -1.174294 0.000030 2.159049 0.003454 0.637586 0.000160 148.433752 0.349224 
0.661975 -1.176053 0.000025 2.133656 0.003818 0.644958 0.000149 138.957746 0.364848 
0.662325 -1.177724 0.000028 2.109238 0.003349 0.651857 0.000143 130.040327 0.355221 
0.662675 -1.179360 0.000029 2.079227 0.004170 0.658292 0.000147 121.643196 0.374178 
0.663024 -1.181016 0.000030 2.054597 0.003412 0.664756 0.000151 113.400715 0.342225 
