0.647368 -1.102525 0.000060 1.846988 0.004867 0.307888 0.000249 177.889837 0.184030 
0.647795 -1.104565 0.000058 1.881767 0.004411 0.316484 0.000242 182.758928 0.177865 
0.648222 -1.106464 0.000056 1.904998 0.005090 0.324352 0.000249 187.115844 0.171444 
0.648650 -1.108379 0.000063 1.937420 0.004795 0.332692 0.000286 191.469498 0.180767 
0.649077 -1.110377 0.000054 1.956893 0.004547 0.341351 0.000264 195.319174 0.173875 
0.649505 -1.112320 0.000055 1.994842 0.005002 0.350315 0.000278 199.248836 0.191304 
0.649932 -1.114412 0.000057 2.024279 0.004563 0.359996 0.000276 202.893636 0.161884 
0.650359 -1.116413 0.000048 2.055179 0.004818 0.369268 0.000232 206.385933 0.182220 
0.650787 -1.118501 0.000051 2.076852 0.005366 0.378823 0.000263 209.533182 0.177294 
0.651214 -1.120686 0.000052 2.105010 0.004303 0.389292 0.000262 211.855417 0.171456 
0.651641 -1.122880 0.000062 2.131172 0.004695 0.399714 0.000302 214.046905 0.189949 
0.652069 -1.124993 0.000056 2.149856 0.005256 0.409870 0.000295 215.640252 0.174322 
0.652496 -1.127167 0.000053 2.173099 0.003903 0.420706 0.000289 216.205937 0.168008 
0.652923 -1.129377 0.000056 2.198782 0.004651 0.431364 0.000305 217.375113 0.203908 
0.653351 -1.131445 0.000050 2.223085 0.004592 0.442035 0.000255 216.945682 0.196350 
0.653778 -1.133681 0.000049 2.235911 0.004818 0.452721 0.000278 216.207085 0.208517 
0.654205 -1.135978 0.000049 2.253532 0.004940 0.464343 0.000248 214.791391 0.200725 
0.654633 -1.138258 0.000047 2.261977 0.004343 0.475579 0.000259 212.630008 0.217485 
0.655060 -1.140482 0.000052 2.282606 0.004320 0.486384 0.000272 210.595415 0.233105 
0.655487 -1.142819 0.000052 2.289334 0.004441 0.497904 0.000266 206.916864 0.245349 
0.655915 -1.145130 0.000050 2.288550 0.004694 0.509630 0.000274 202.385437 0.253147 
0.656342 -1.147347 0.000045 2.288496 0.004555 0.520251 0.000255 198.125439 0.264768 
0.656769 -1.149643 0.000045 2.286352 0.004727 0.531600 0.000252 192.556761 0.274720 
0.657197 -1.151961 0.000050 2.290439 0.004290 0.542388 0.000279 187.660886 0.306526 
0.657624 -1.154141 0.000044 2.283763 0.004570 0.552771 0.000243 181.504182 0.297329 
0.658052 -1.156332 0.000039 2.277081 0.004225 0.562979 0.000212 175.679261 0.245574 
0.658479 -1.158588 0.000049 2.259416 0.003822 0.573117 0.000242 168.836469 0.287686 
0.658906 -1.160800 0.000040 2.240375 0.004114 0.583287 0.000221 161.837238 0.294165 
0.659334 -1.163087 0.000037 2.218889 0.004031 0.593608 0.000192 153.763572 0.259183 
0.659761 -1.165200 0.000044 2.205699 0.004031 0.602555 0.000217 147.514941 0.284368 
0.660188 -1.167432 0.000041 2.188389 0.003141 0.612071 0.000208 139.945029 0.271835 
0.660616 -1.169511 0.000037 2.167812 0.003701 0.620840 0.000182 132.704753 0.265819 
0.661043 -1.171671 0.000038 2.134503 0.004230 0.629834 0.000204 124.764445 0.311862 
0.661470 -1.173716 0.000036 2.119346 0.003612 0.637931 0.000183 117.966325 0.292801 
0.661898 -1.175809 0.000031 2.094278 0.003374 0.645950 0.000150 111.149943 0.255687 
0.662325 -1.177854 0.000034 2.065267 0.003585 0.653844 0.000153 104.219020 0.244001 
0.662752 -1.179886 0.000030 2.031013 0.003434 0.661202 0.000139 97.577210 0.240329 
0.663180 -1.181743 0.000033 2.014187 0.003022 0.667832 0.000151 91.800460 0.240610 
0.663607 -1.183695 0.000031 1.985242 0.003037 0.674862 0.000137 85.495028 0.227223 
0.664034 -1.185624 0.000032 1.963098 0.003203 0.681226 0.000143 80.141701 0.233337 
