0.420,0.239262,15.504487,0.365268,-0.519714,1.785142,0.008357,0.001010,0.331249,0.004867
0.421,0.266226,18.233011,0.372436,-0.525619,1.830734,0.011408,0.001353,0.380633,0.005859
0.422,0.272732,16.883312,0.409990,-0.531994,1.644756,0.008943,0.001181,0.399608,0.004527
0.423,0.278981,17.571807,0.407094,-0.535760,1.683990,0.010036,0.001302,0.397116,0.005466
0.424,0.283097,18.187261,0.421109,-0.541248,1.643008,0.010493,0.001341,0.472189,0.005405
0.425,0.291708,17.937104,0.437359,-0.545637,1.584577,0.010186,0.001376,0.551492,0.005540
0.426,0.307643,19.543937,0.435891,-0.550280,1.627336,0.011527,0.001546,0.481207,0.005818
0.427,0.307706,18.217453,0.464080,-0.556155,1.514276,0.011315,0.001539,0.612956,0.005317
0.428,0.308932,18.599613,0.462210,-0.558876,1.530889,0.010757,0.001379,0.602883,0.005951
0.429,0.336031,18.943584,0.498724,-0.567405,1.446385,0.010169,0.001460,0.712198,0.006316
0.430,0.329426,16.775058,0.526183,-0.574914,1.370329,0.010423,0.001504,0.752824,0.005376
0.431,0.344497,18.632679,0.516315,-0.577313,1.413451,0.011728,0.001742,0.774978,0.005916
0.432,0.339467,17.851507,0.526182,-0.581423,1.387096,0.010558,0.001526,0.941325,0.006817
0.433,0.334371,16.368203,0.547557,-0.587534,1.329170,0.010402,0.001534,0.881024,0.005899
0.434,0.355355,15.901866,0.569410,-0.593874,1.295054,0.010337,0.001645,1.043144,0.007190
0.435,0.346547,15.371535,0.584535,-0.600058,1.268135,0.010822,0.001636,1.194407,0.007136
0.436,0.348155,14.842857,0.604703,-0.606908,1.237136,0.010383,0.001579,1.238778,0.008450
0.437,0.345731,13.270320,0.623733,-0.613245,1.204788,0.009342,0.001461,1.223928,0.008797
0.438,0.342990,12.394374,0.640361,-0.619722,1.183532,0.008425,0.001464,1.036127,0.008808
0.439,0.359087,13.246573,0.639639,-0.623607,1.195102,0.009408,0.001617,1.046569,0.007593
0.440,0.360842,13.734092,0.647070,-0.628085,1.187624,0.011029,0.001736,1.541123,0.011068
0.441,0.341063,10.016826,0.679587,-0.636795,1.135532,0.007460,0.001324,0.984350,0.008892
0.442,0.358971,12.829601,0.661826,-0.637194,1.169167,0.008942,0.001500,1.222729,0.009463
0.443,0.337518,9.650059,0.694350,-0.646031,1.122069,0.008252,0.001374,1.316524,0.012547
0.444,0.332535,9.317270,0.700739,-0.650724,1.116432,0.007481,0.001344,1.087142,0.009096
0.445,0.349678,11.202060,0.697639,-0.654379,1.131417,0.008937,0.001405,1.668325,0.011646
0.446,0.330959,7.938830,0.723594,-0.661957,1.094031,0.006607,0.001247,1.096623,0.011708
0.447,0.335744,9.086884,0.719402,-0.664752,1.105325,0.008004,0.001386,1.326611,0.012352
0.448,0.318377,6.664459,0.741563,-0.672311,1.078832,0.005708,0.001090,0.984554,0.008738
0.449,0.311837,5.928851,0.748095,-0.676398,1.070054,0.005057,0.001024,0.842766,0.009410
0.450,0.321648,6.795552,0.752062,-0.681537,1.074812,0.006960,0.001376,1.093855,0.012835
0.451,0.318431,6.437947,0.756503,-0.685156,1.070133,0.005562,0.001057,1.051106,0.009995
0.452,0.290483,4.632046,0.771419,-0.691124,1.053095,0.004253,0.000968,0.649403,0.008001
0.453,0.281164,4.027443,0.781631,-0.697313,1.045475,0.004154,0.000964,0.700390,0.008811
0.454,0.287411,4.178665,0.782299,-0.700312,1.046885,0.004842,0.001124,0.735731,0.009654
0.455,0.279623,3.606176,0.791029,-0.705881,1.040858,0.004326,0.001000,0.818724,0.010133
0.456,0.265941,2.526487,0.801827,-0.711465,1.031640,0.002332,0.000699,0.267673,0.004998
0.457,0.276732,3.043719,0.799380,-0.713828,1.036203,0.003381,0.000890,0.435163,0.007680
0.458,0.269275,3.123292,0.805080,-0.718596,1.034632,0.002904,0.000726,0.468564,0.007048
0.459,0.263351,2.367732,0.811632,-0.723172,1.029007,0.002077,0.000638,0.184108,0.004625
0.460,0.259539,2.138304,0.815687,-0.727277,1.026606,0.002032,0.000640,0.172828,0.004997
