0.435330 -1.350358 0.000075 2.054432 0.006679 0.266095 0.000240 221.781717 0.297414 
0.435490 -1.351943 0.000062 2.082280 0.007010 0.271890 0.000255 226.942998 0.269752 
0.435650 -1.353817 0.000066 2.105314 0.006283 0.278227 0.000238 232.064104 0.248674 
0.435810 -1.355651 0.000064 2.134482 0.006224 0.285079 0.000271 237.055748 0.277648 
0.435971 -1.357395 0.000071 2.160727 0.006123 0.291397 0.000289 242.214086 0.233887 
0.436131 -1.359280 0.000073 2.183907 0.006201 0.298754 0.000278 246.736465 0.266640 
0.436291 -1.361110 0.000074 2.222237 0.005970 0.305626 0.000304 251.629123 0.217838 
0.436451 -1.362942 0.000065 2.256377 0.007305 0.312808 0.000281 255.745039 0.238364 
0.436612 -1.364885 0.000072 2.279861 0.006603 0.320390 0.000303 259.822196 0.246682 
0.436772 -1.366884 0.000069 2.310615 0.006536 0.328618 0.000270 263.431852 0.240570 
0.436932 -1.368696 0.000078 2.338828 0.007025 0.336134 0.000333 267.048804 0.228673 
0.437092 -1.370737 0.000063 2.370599 0.006580 0.344374 0.000270 270.101860 0.242749 
0.437253 -1.372712 0.000067 2.407481 0.005539 0.352584 0.000290 272.994364 0.256798 
0.437413 -1.374685 0.000072 2.435201 0.005973 0.360951 0.000303 274.415148 0.250022 
0.437573 -1.376688 0.000063 2.447832 0.006229 0.369371 0.000289 275.933000 0.266630 
0.437734 -1.378817 0.000058 2.487924 0.005492 0.378722 0.000267 276.820169 0.244375 
0.437894 -1.380886 0.000059 2.516894 0.006206 0.387508 0.000260 277.407166 0.245720 
0.438054 -1.383099 0.000057 2.516831 0.006546 0.396821 0.000269 276.359542 0.275263 
0.438214 -1.385254 0.000067 2.548421 0.006764 0.406428 0.000309 275.159008 0.312071 
0.438375 -1.387276 0.000054 2.578910 0.005350 0.414969 0.000274 273.736085 0.285060 
0.438535 -1.389550 0.000061 2.583626 0.005543 0.425136 0.000286 270.666862 0.301199 
0.438695 -1.391574 0.000057 2.604867 0.005756 0.433697 0.000275 268.239323 0.285545 
0.438855 -1.393735 0.000052 2.613329 0.005974 0.443141 0.000269 263.769331 0.395591 
0.439016 -1.395970 0.000062 2.624243 0.006268 0.452610 0.000299 259.208100 0.414901 
0.439176 -1.398173 0.000057 2.629430 0.006605 0.462022 0.000260 254.031564 0.360183 
0.439336 -1.400280 0.000057 2.631839 0.005705 0.470992 0.000299 248.464657 0.419425 
0.439496 -1.402599 0.000058 2.626486 0.005967 0.480348 0.000271 242.373741 0.409275 
0.439657 -1.404684 0.000060 2.638554 0.005484 0.489157 0.000266 235.808948 0.384714 
0.439817 -1.406900 0.000056 2.637498 0.006096 0.498253 0.000257 228.494327 0.388125 
0.439977 -1.409270 0.000054 2.623946 0.005263 0.507724 0.000253 220.231863 0.400997 
0.440137 -1.411295 0.000048 2.630610 0.004721 0.515986 0.000223 212.927916 0.429252 
0.440298 -1.413448 0.000049 2.619621 0.005689 0.524497 0.000221 204.211567 0.414355 
0.440458 -1.415599 0.000054 2.601174 0.005773 0.532656 0.000244 196.411804 0.445270 
0.440618 -1.417741 0.000045 2.585205 0.004968 0.540655 0.000201 188.181881 0.387304 
0.440778 -1.419882 0.000050 2.571322 0.005648 0.548568 0.000226 179.390140 0.466034 
0.440939 -1.421890 0.000044 2.566529 0.005376 0.556021 0.000204 171.268684 0.399963 
0.441099 -1.424030 0.000052 2.537414 0.005725 0.563552 0.000218 163.130547 0.460701 
0.441259 -1.426209 0.000040 2.509063 0.005152 0.571221 0.000183 153.795718 0.403511 
0.441419 -1.428191 0.000046 2.490554 0.004923 0.577928 0.000190 146.096395 0.381189 
0.441580 -1.430230 0.000049 2.469250 0.004686 0.584709 0.000203 138.082031 0.442487 
