m, E, beta = 0.440000, L = 30, iterations = 100000, iter_bet_meas = 1, num_measures = 20000
-0.602222, -0.659022
-0.637778, -0.655111
-0.617778, -0.633600
-0.662222, -0.637511
-0.684444, -0.647289
-0.646667, -0.588622
-0.637778, -0.602311
-0.655556, -0.625778
-0.702222, -0.633600
-0.695556, -0.633600
-0.735556, -0.664889
-0.711111, -0.625778
-0.691111, -0.617956
-0.684444, -0.610133
-0.675556, -0.627733
-0.711111, -0.619911
-0.724444, -0.619911
-0.715556, -0.616000
-0.735556, -0.631644
-0.666667, -0.606222
-0.673333, -0.627733
-0.677778, -0.645333
-0.655556, -0.619911
-0.653333, -0.623822
-0.648889, -0.649244
-0.648889, -0.598400
-0.662222, -0.621867
-0.620000, -0.588622
-0.620000, -0.594489
-0.568889, -0.528000
-0.566667, -0.576889
-0.555556, -0.574933
-0.573333, -0.569067
-0.622222, -0.596444
-0.655556, -0.592533
-0.704444, -0.637511
-0.728889, -0.616000
-0.693333, -0.655111
-0.717778, -0.655111
-0.711111, -0.653156
-0.724444, -0.655111
-0.708889, -0.660978
-0.700000, -0.643378
-0.691111, -0.621867
-0.668889, -0.572978
-0.720000, -0.639467
-0.704444, -0.645333
-0.684444, -0.612089
-0.722222, -0.659022
-0.675556, -0.623822
-0.651111, -0.553422
-0.671111, -0.537778
-0.633333, -0.526044
-0.675556, -0.598400
-0.706667, -0.612089
-0.671111, -0.600356
-0.644444, -0.598400
-0.664444, -0.614044
-0.693333, -0.614044
-0.682222, -0.582756
-0.668889, -0.633600
-0.666667, -0.635556
-0.671111, -0.647289
-0.704444, -0.643378
-0.662222, -0.614044
-0.608889, -0.572978
-0.648889, -0.619911
-0.657778, -0.596444
-0.680000, -0.610133
-0.717778, -0.643378
-0.737778, -0.633600
-0.693333, -0.586667
-0.700000, -0.596444
-0.693333, -0.588622
-0.697778, -0.610133
-0.733333, -0.617956
-0.740000, -0.643378
-0.757778, -0.659022
-0.737778, -0.635556
-0.744444, -0.641422
-0.773333, -0.660978
-0.775556, -0.662933
-0.768889, -0.660978
-0.773333, -0.678578
-0.784444, -0.635556
-0.722222, -0.612089
-0.704444, -0.592533
-0.655556, -0.572978
-0.677778, -0.598400
-0.700000, -0.586667
-0.740000, -0.623822
-0.753333, -0.629689
-0.797778, -0.641422
-0.773333, -0.657067
-0.735556, -0.647289
-0.740000, -0.653156
-0.722222, -0.627733
-0.704444, -0.629689
-0.715556, -0.596444
-0.691111, -0.578844
-0.742222, -0.602311
-0.695556, -0.610133
-0.713333, -0.608178
-0.713333, -0.592533
-0.700000, -0.596444
-0.666667, -0.569067
-0.664444, -0.571022
-0.657778, -0.565156
-0.697778, -0.600356
-0.708889, -0.625778
-0.706667, -0.629689
-0.728889, -0.617956
-0.695556, -0.582756
-0.697778, -0.610133
-0.711111, -0.598400
-0.684444, -0.602311
-0.702222, -0.612089
-0.704444, -0.606222
-0.662222, -0.574933
-0.691111, -0.592533
-0.757778, -0.637511
-0.766667, -0.637511
-0.724444, -0.617956
-0.686667, -0.598400
-0.737778, -0.643378
-0.700000, -0.590578
-0.711111, -0.580800
-0.722222, -0.586667
-0.742222, -0.617956
-0.753333, -0.623822
-0.788889, -0.653156
-0.775556, -0.625778
-0.795556, -0.657067
-0.822222, -0.670756
-0.837778, -0.717689
-0.826667, -0.700089
-0.828889, -0.702044
-0.793333, -0.639467
-0.824444, -0.672711
-0.815556, -0.668800
-0.795556, -0.664889
-0.806667, -0.660978
-0.780000, -0.649244
-0.788889, -0.653156
-0.797778, -0.662933
-0.824444, -0.692267
-0.828889, -0.707911
-0.828889, -0.674667
-0.831111, -0.674667
-0.804444, -0.662933
-0.764444, -0.635556
-0.775556, -0.660978
-0.788889, -0.641422
-0.793333, -0.666844
-0.733333, -0.621867
-0.726667, -0.637511
-0.688889, -0.594489
-0.660000, -0.600356
-0.657778, -0.592533
-0.657778, -0.590578
-0.762222, -0.660978
-0.728889, -0.639467
-0.775556, -0.660978
-0.791111, -0.637511
-0.782222, -0.653156
-0.791111, -0.659022
-0.804444, -0.657067
-0.804444, -0.666844
-0.817778, -0.676622
-0.791111, -0.649244
-0.800000, -0.639467
-0.782222, -0.631644
-0.784444, -0.647289
-0.815556, -0.664889
-0.782222, -0.627733
-0.802222, -0.676622
-0.811111, -0.657067
-0.840000, -0.684444
-0.844444, -0.688356
-0.835556, -0.672711
-0.811111, -0.676622
-0.795556, -0.668800
-0.797778, -0.670756
-0.800000, -0.660978
-0.804444, -0.664889
