0.999950, 0.965598, 0.934219, 0.904531, 0.875535, 0.848703, 0.823801, 0.799241, 0.776244, 0.753628, 0.731557, 0.711119, 0.691365, 0.671788, 0.652563, 0.633417, 0.616211, 0.599298, 0.582683, 0.566563, 0.551311, 0.536597, 0.521952, 0.508341, 0.494839, 0.481950, 0.469000, 0.456908, 0.444274, 0.432749, 0.421552, 0.410658, 0.400657, 0.391402, 0.381802, 0.372580, 0.363797, 0.355161, 0.347073, 0.337629, 0.328660, 0.320184, 0.312016, 0.303626, 0.296892, 0.290349, 0.284424, 0.278368, 0.271737, 0.265322, 0.259161, 0.252834, 0.246733, 0.241396, 0.235947, 0.230639, 0.225443, 0.220452, 0.215545, 0.210512, 0.204694, 0.198888, 0.192827, 0.186529, 0.179696, 0.173581, 0.168054, 0.162692, 0.157336, 0.152590, 0.148209, 0.143986, 0.140062, 0.136308, 0.132293, 0.128373, 0.124621, 0.120247, 0.115425, 0.110256, 0.104755, 0.099039, 0.093490, 0.087806, 0.082050, 0.076504, 0.070792, 0.065381, 0.059988, 0.054885, 0.049457, 0.044530, 0.039625, 0.035423, 0.032520, 0.029940, 0.026870, 0.024203, 0.020730, 0.017419, 0.014576, 0.011886, 0.009085, 0.006970, 0.004257, 0.001438, -0.001763, -0.004558, -0.006727, -0.008677, -0.010224, -0.011825, -0.013372, -0.014477, -0.015247, -0.016609, -0.017725, -0.018901, -0.019926, -0.021139, -0.021447, -0.021842, -0.021992, -0.021764, -0.022163, -0.022610, -0.022355, -0.022356, -0.022971, -0.022995, -0.022428, -0.022341, -0.022511, -0.021867, -0.022507, -0.022440, -0.022878, -0.023430, -0.024220, -0.024286, -0.025178, -0.026343, -0.027238, -0.027010, -0.026604, -0.025582, -0.024424, -0.023334, -0.022245, -0.020686, -0.018641, -0.017019, -0.014954, -0.013069, -0.011339, -0.008988, -0.007127, -0.006546, -0.006074, -0.005878, -0.005333, -0.005711, -0.005429, -0.004958, -0.004535, -0.004230, -0.003615, -0.002503, -0.001625, -0.000339, 0.000559, 0.001141, 0.002115, 0.003100, 0.004181, 0.005059, 0.006415, 0.007260, 0.008281, 0.009186, 0.009428, 0.009822, 0.009529, 0.008865, 0.008259, 0.007726, 0.007094, 0.007155, 0.007594, 0.008080, 0.008427, 0.008358, 0.008505, 0.009144, 0.009321, 0.010133, 0.011392, 0.012827, 0.014557, 0.015542, 0.015647, 0.016233, 0.016826, 0.018022, 0.018859, 0.020039, 0.020569, 0.022260, 0.023399, 0.025347, 0.027113, 0.029025, 0.030312, 0.031083, 0.031787, 0.032453, 0.033014, 0.033813, 0.034709, 0.036634, 0.037924, 0.038888, 0.040292, 0.042449, 0.044213, 0.045802, 0.046410, 0.047122, 0.048248, 0.048971, 0.049809, 0.050304, 0.051678, 0.052978, 0.053640, 0.054078, 0.054316, 0.054091, 0.052969, 0.051430, 0.050043, 0.048445, 0.046988, 0.045804, 0.044354, 0.042595, 0.040356, 0.038032, 0.036030, 0.033789, 0.031035, 0.028647, 0.025831, 0.023562, 0.021027, 0.018621, 0.016615, 0.015187, 0.013322, 0.011239, 0.009397, 0.007714, 0.006684, 0.006555, 0.006748, 0.006889, 0.007018, 0.006667, 0.006424, 0.006427, 0.005844, 0.005138, 0.005173, 0.004971, 0.004827, 0.005210, 0.005419, 0.006098, 0.006734, 0.006947, 0.006176, 0.005619, 0.005520, 0.005108, 0.004328, 0.003085, 0.002034, 0.001042, -0.000901, -0.003175, -0.004709, -0.006423, -0.007919, -0.009870, -0.011987, -0.013527, -0.015067, -0.016847, -0.017341, -0.017700, -0.018203, -0.018408, -0.018718, -0.018494, -0.017988, -0.017731, -0.017754, -0.018219, -0.018317, -0.018747, -0.018701, -0.018776, -0.018251, -0.018804, -0.019313, -0.019376, -0.019454, -0.019451, -0.019527, -0.020157, -0.021300, -0.022720, -0.024032, -0.024512, -0.024939, -0.025297, -0.026381, -0.028056, -0.029898, -0.031728, -0.033483, -0.034861, -0.036221, -0.038180, -0.039670, -0.041370, -0.042761, -0.044550, -0.046460, -0.048037, -0.050019, -0.051536, -0.052657, -0.053510, -0.054462, -0.054748, -0.056175, -0.057807, -0.058681, -0.059384, -0.059923, -0.059909, -0.059792, -0.060607, -0.060412, -0.059299, -0.058141, -0.057015, -0.055974, -0.055205, -0.054930, -0.054422, -0.054084, -0.053347, -0.052582, -0.051994, -0.050580, -0.048906, -0.046994, -0.044243, -0.041389, -0.038248, -0.035103, -0.032074, -0.029052, -0.026921, -0.024984, -0.022850, -0.020949, -0.019182, -0.018035, -0.016562, -0.015652, -0.014333, -0.013228, -0.012243, -0.011836, -0.010737, -0.009793, -0.009404, -0.009035, -0.008709, -0.007457, -0.006736, -0.006315, -0.005502, -0.004546, -0.003510, -0.002268, -0.000083, 0.001753, 0.003615, 0.005378, 0.007435, 0.008793, 0.010371, 0.011033, 0.010776, 0.011159, 0.011253, 0.011601, 0.011576, 0.011924, 0.012559, 0.012891, 0.012409, 0.011975, 0.011704, 0.011350, 0.010219, 0.009165, 0.008071, 0.006310, 0.005072, 0.004351, 0.003005, 0.001768, 0.000133, -0.002168, -0.004014, -0.005717, -0.006698, -0.007500, -0.008348, -0.009478, -0.011169, -0.012223, -0.012862, -0.013495, -0.014315, -0.015622, -0.016762, -0.018599, -0.020645, -0.022465, -0.023948, -0.025409, -0.026831, -0.028887, -0.030895, -0.032098, -0.033464, -0.034331, -0.034621, -0.034242, -0.033706, -0.033775, -0.033771, -0.033789, -0.034328, -0.034726, -0.034896, -0.034214, -0.033673, -0.033569, -0.034101, -0.034861, -0.035924, -0.036870, -0.037864, -0.039103, -0.039091, -0.039211, -0.040091, -0.040559, -0.041055, -0.040653, -0.039975, -0.039345, -0.038839, -0.038376, -0.038043, -0.038503, -0.039723, -0.040839, -0.041432, -0.041876, -0.042200, -0.042601, -0.042725, -0.042209, -0.041278, -0.040479, -0.040293, -0.039765, -0.040218, -0.040109, -0.040058, -0.039782, -0.039273, -0.039373, -0.038902, -0.038648, -0.039149, -0.039747, -0.040377, -0.042218, -0.043360, -0.044178, -0.045145, -0.046023, -0.046686, -0.047566, -0.048499, -0.049013, -0.049278, -0.049825, -0.050051, -0.050639, -0.051018, -0.051784, -0.052298, -0.051967, -0.051723, -0.051338, -0.051556, -0.052058, -0.052555, -0.052524, -0.052400, -0.052932, -0.053681, -0.054093, -0.054574, -0.054864, -0.054939, -0.055724, -0.057188, -0.058538, -0.059077, -0.059471, -0.059119, -0.058715, -0.057072, -0.055886, -0.055401, -0.054824, -0.053477, -0.052658, -0.051510, -0.051059, -0.050447, -0.050077, -0.050016, -0.049720, -0.049258, -0.049107, -0.048852, -0.049320, -0.050186, -0.052106, -0.053919, -0.055163, -0.056129, -0.056963, -0.057564, -0.057948, -0.059170, -0.060635, -0.061452, -0.062614, -0.063071, -0.063326, -0.063920, -0.063939, -0.064989, -0.066319, -0.067744, -0.068862, -0.070119, -0.071031, -0.072691, -0.074251, -0.074905, -0.076312, -0.076823, -0.077070, -0.077187, -0.076256, -0.075021, -0.073872, -0.072716, -0.071561, -0.070111, -0.068541, -0.067027, -0.065415, -0.064529, -0.064251, -0.063779, -0.063058, -0.062305, -0.061693, -0.061145, -0.060885, -0.061306, -0.061535, -0.061197, -0.060824, -0.060393, -0.058992, -0.057110, -0.054833, -0.052741, -0.050640, -0.049007, -0.047964, -0.046667, -0.045380, -0.045038, -0.044411, -0.044138, -0.044539, -0.044948, -0.045718, -0.046427, -0.048073, -0.049622, -0.050871, -0.051714, -0.051810, -0.051914, -0.051723, -0.051987, -0.052525, -0.052457, -0.052319, -0.053137, -0.053521, -0.053823, -0.054328, -0.054974, -0.055011, -0.054475, -0.053616, -0.052540, -0.050886, -0.049266, -0.047705, -0.046321, -0.044886, -0.044057, -0.043610, -0.043170, -0.043390, -0.043515, -0.044169, -0.044560, -0.045200, -0.045583, -0.045468, -0.046277, -0.047134, -0.048006, -0.049160, -0.050372, -0.050632, -0.050821, -0.051086, -0.050632, -0.050480, -0.050017, -0.050344, -0.050102, -0.049508, -0.048967, -0.048699, -0.048553, -0.048368, -0.049324, -0.049819, -0.050103, -0.050530, -0.050707, -0.051591, -0.052938, -0.053792, -0.054642, -0.054385, -0.053891, -0.052586, -0.051238, -0.050393, -0.049547, -0.048948, -0.048574, -0.047842, -0.047139, -0.046539, -0.046088, -0.045741, -0.044729, -0.043729, -0.042503, -0.041171, -0.039543, -0.038703, -0.038456, -0.038747, -0.037622, -0.036758, -0.035245, -0.034259, -0.033194, -0.032806, -0.031343, -0.031141, -0.031268, -0.030365, -0.029947, -0.029460, -0.028505, -0.027577, -0.027187, -0.026338, -0.025815, -0.025651, -0.024924, -0.023837, -0.022130, -0.020170, -0.018015, -0.015934, -0.013403, -0.010990, -0.009378, -0.007971, -0.007125, -0.006219, -0.005623, -0.005122, -0.003941, -0.003033, -0.002170, -0.001396, -0.001429, -0.001057, -0.000561, 0.000422, 0.002042, 0.003354, 0.004384, 0.005924, 0.006598, 0.008027, 0.010060, 0.011973, 0.013641, 0.015259, 0.017252, 0.019632, 0.021165, 0.022144, 0.023574, 0.025265, 0.026262, 0.027426, 0.029276, 0.031475, 0.033711, 0.035159, 0.036999, 0.038147, 0.038549, 0.038507, 0.038126, 0.038137, 0.038829, 0.038724, 0.038311, 0.038609, 0.038969, 0.039270, 0.039128, 0.038203, 0.037046, 0.035900, 0.034335, 0.032564, 0.030708, 0.028277, 0.025863, 0.023902, 0.021548, 0.019076, 0.016716, 0.015163, 0.013086, 0.010996, 0.008573, 0.006978, 0.005686, 0.004559, 0.003597, 0.001991, 0.000011, -0.001390, -0.002344, -0.003709, -0.005175, -0.006132, -0.006981, -0.007475, -0.007464, -0.007049, -0.006531, -0.006373, -0.006184, -0.006749, -0.008545, -0.010223, -0.012423, -0.014417, -0.015920, -0.018062, -0.020243, -0.021748, -0.023438, -0.025542, -0.027748, -0.029531, -0.031881, -0.034206, -0.036107, -0.037604, -0.039753, -0.042000, -0.043994, -0.046259, -0.048711, -0.051585, -0.053968, -0.056303, -0.058742, -0.060790, -0.063220, -0.065978, -0.068683, -0.071703, -0.074662, -0.076868, -0.079230, -0.080884, -0.082571, -0.084178, -0.085371, -0.086318, -0.086961, -0.087184, -0.087795, -0.088667, -0.088797, -0.089605, -0.090170, -0.090978, -0.091270, -0.091924, -0.092166, -0.092377, -0.092443, -0.092757, -0.092914, -0.093037, -0.092693, -0.092615, -0.093339, -0.094439, -0.095615, -0.096357, -0.096426, -0.096785, -0.096832, -0.097118, -0.096962, -0.097465, -0.097926, -0.098859, -0.099078, -0.099499, -0.099281, -0.099233, -0.098890, -0.098411, -0.098383, -0.098380, -0.098369, -0.098441, -0.098295, -0.098095, -0.097084, -0.096140, -0.095813, -0.095681, -0.094909, -0.093677, -0.093271, -0.092747, -0.092525, -0.092712, -0.093947, -0.094774, -0.096399, -0.097357, -0.098113, -0.098264, -0.098718, -0.098600, -0.097755, -0.097303, -0.096978, -0.096513, -0.095797, -0.095504, -0.095427, -0.094967, -0.094122, -0.093037, -0.091850, -0.091062, -0.090471, -0.089364, -0.087692, -0.086597, -0.085037, -0.083883, -0.082479, -0.081248, -0.079919, -0.078252, -0.076398, -0.074318, -0.072861, -0.071660, -0.070191, -0.069377, -0.068621, -0.067712, -0.066456, -0.064750, -0.063461, -0.062367, -0.061556, -0.061077, -0.060221, -0.059442, -0.058936, -0.057766, -0.055608, -0.054038, -0.052816, -0.050696, -0.048105, -0.044733, -0.040930, -0.036711, -0.033534, -0.030280, -0.027638, -0.025313, -0.022842, -0.020962, -0.019258, -0.018140, -0.017840, -0.017638, -0.017130, -0.016907, -0.017022, -0.016793, -0.016299, -0.015934, -0.016111, -0.016250, -0.017075, -0.017845, -0.019123, -0.019718, -0.020154, -0.020150, -0.020688, -0.021657, -0.022726, -0.023666, -0.024437, -0.025149, -0.025484, -0.025305, -0.024406, -0.024182, -0.024190, -0.023856, -0.024253, -0.024945, -0.026079, -0.027315, -0.028040, -0.028213, -0.029135, -0.029440, -0.029803, -0.030233, -0.030296, -0.030672, -0.030936, -0.031553, -0.033072, -0.034563, -0.035840, -0.037981, -0.039157, -0.039587, -0.040035, -0.039894, -0.039965, -0.039765, -0.039602, -0.039488, -0.038726, -0.038268, -0.038338, -0.038378, -0.038534, -0.038682, -0.038440, -0.038436, -0.038066, -0.037165, -0.035624, -0.034128, -0.032630, -0.031643, -0.031111, -0.029728, -0.028791, -0.028584, -0.028120, -0.027072, -0.025906, -0.025447, -0.025327, -0.025233, -0.025250, -0.025195, -0.026374, -0.027135, -0.027767, -0.028185, -0.028606, -0.028909, -0.029571, -0.030527, -0.031184, -0.032428, -0.033118, -0.034251, -0.035486, -0.036304, -0.037320, -0.038560, -0.039375, -0.040056, -0.040179, -0.040013, -0.039813, -0.039517, -0.039461, -0.039687, -0.041158, -0.042869, -0.045106, -0.046462, -0.047476, -0.047953, -0.048152, -0.048121, -0.047986, -0.047225, -0.046891, -0.046291, -0.046168, -0.045951, -0.046060, -0.046149, -0.045611, -0.044762, -0.044330, -0.043686, -0.043076, -0.042293, -0.041397, -0.040589, -0.038940, -0.036951, -0.035770, -0.034855, -0.034442, -0.033916, -0.033075, -0.032358, -0.031871, -0.031301, -0.031166, -0.030502, -0.030153, -0.029910, -0.029365, -0.028729, -0.027918, -0.027328, -0.026277, -0.025463, -0.024094, -0.022475, -0.020429, -0.018787, -0.017289, -0.016218, -0.015645, -0.015360, -0.014809, -0.014182, -0.012757, -0.011603, -0.009714, -0.007333, -0.005181, -0.004144, -0.002413, -0.001187, -0.000119, 0.001703, 0.003381, 0.004729, 0.006680, 0.008912, 0.011424, 0.013793, 0.016013, 0.018634, 0.020837, 0.021836, 0.023318, 0.025507, 0.026562, 0.027618, 0.028160, 0.028426, 0.028951, 0.029187, 0.029177, 0.029701, 0.029786, 0.030073, 0.030309, 0.030043, 0.030905, 0.031121, 0.031064, 0.030994, 0.031051, 0.031228, 0.031427, 0.032077, 0.032423, 0.032889, 0.033415, 0.033805, 0.034716, 0.035676, 0.036685, 0.037087, 0.037175, 0.037331, 0.037183, 0.036831, 0.036308, 0.036273, 0.036128, 0.036965, 0.037975, 0.038859, 0.039158, 0.038555, 0.037601, 0.037194, 0.037105, 0.037480, 0.037681, 0.037464, 0.038296, 0.038450, 0.039015, 0.039732, 0.039696, 0.040356, 0.041222, 0.041754, 0.042054, 0.042240, 0.041990, 0.041471, 0.041595, 0.042291, 0.043210, 0.044148, 0.045422, 0.046253, 0.046598, 0.047544, 0.048488, 0.049524, 0.050101, 0.051055, 0.051652, 0.052695, 0.054220, 0.055434, 0.056089, 0.056709, 0.057371, 0.057683, 0.057785, 0.058061, 0.058360, 0.058400, 0.058310, 0.058064, 0.057676, 0.057586, 0.057398, 0.057521, 0.057245, 0.057691, 0.057255, 0.056937, 0.056815, 0.056554, 0.056781, 0.056574, 0.055893, 0.055648, 0.054660, 0.054154, 0.053068, 0.052048, 0.051031, 0.049411, 0.047821, 0.046756, 0.045595, 0.044334, 0.043760, 0.043488, 0.042877, 0.042620, 0.042689, 0.042866, 0.042758, 0.042702, 0.042475, 0.042312, 0.042611, 0.042872, 0.043575, 0.043998, 0.044489, 0.044896, 0.045011, 0.045570, 0.045743, 0.045589, 0.045499, 0.045784, 0.045567, 0.046533, 0.047008, 0.047137, 0.047027, 0.047144, 0.046942, 0.046776, 0.046745, 0.046329, 0.045808, 0.045938, 0.046351, 0.047121, 0.047727, 0.048355, 0.049081, 0.049906, 0.050201, 0.050455, 0.051317, 0.051988, 0.052437, 0.052892, 0.053519, 0.054791, 0.055936, 0.055879, 0.056338, 0.057032, 0.057736, 0.058269, 0.058387, 0.058542, 0.059516, 0.061053, 0.062315, 0.063409, 0.064950, 0.066971, 0.069022, 0.071449, 0.074162, 0.077690, 0.079738, 0.081769, 0.083820, 0.085529, 0.087486, 0.088894, 0.089903, 0.091028, 0.092542, 0.093466, 0.094341, 0.095369, 0.095975, 0.096199, 0.095661, 0.094804, 0.094102, 0.093927, 0.094293, 0.094133, 0.093385, 0.092437, 0.091468, 0.091871, 0.092518, 0.093439, 0.093690, 0.093001, 0.092565, 0.092451, 0.092877, 0.093288, 0.094470, 0.095066, 0.095013, 0.094609, 0.094915, 0.095920, 0.096739, 0.097434, 0.097980, 0.098096, 0.098212, 0.098477, 0.098388, 0.097915, 0.097941, 0.097662, 0.097614, 0.097040, 0.096253, 0.095714, 0.095055, 0.094785, 0.095187, 0.095751, 0.095607, 0.096385, 0.098228, 0.099951, 0.101320, 0.102926, 0.104450, 0.105466, 0.106271, 0.107468, 0.108258, 0.108701, 0.108845, 0.109507, 0.109322, 0.109960, 0.110276, 0.111092, 0.111996, 0.112898, 0.113433, 0.113740, 0.113419, 0.113356, 0.113216, 0.113336, 0.113121, 0.112750, 0.111593, 0.110885, 0.110884, 0.111040, 0.111578, 0.111769, 0.111637, 0.111324, 0.110088, 0.108362, 0.106736, 0.105699, 0.105043, 0.104073, 0.102486, 0.101263, 0.100197, 0.098985, 0.097536, 0.095980, 0.094548, 0.092970, 0.091262, 0.089911, 0.089040, 0.087524, 0.086522, 0.086590, 0.086007, 0.085708, 0.084706, 0.083619, 0.082703, 0.081804, 0.080504, 0.079474, 0.078940, 0.079797, 0.080370, 0.080191, 0.080130, 0.079590, 0.079081, 0.078501, 0.078123, 0.077256, 0.076102, 0.074757, 0.073789, 0.073262, 0.073557, 0.073776, 0.073957, 0.073898, 0.073860, 0.073312, 0.072300, 0.071495, 0.070716, 0.069389, 0.067403, 0.065898, 0.065023, 0.064348, 0.063824, 0.062879, 0.062099, 0.060770, 0.059116, 0.057543, 0.055495, 0.053982, 0.052555, 0.051515, 0.050822, 0.050540, 0.050632, 0.050309, 0.049950, 0.048782, 0.047847, 0.046699, 0.045197, 0.043434, 0.041747, 0.040242, 0.039494, 0.037464, 0.035589, 0.034115, 0.032860, 0.031418, 0.030393, 0.029927, 0.029587, 0.029353, 0.029118, 0.028948, 0.028777, 0.028648, 0.028479, 0.028642, 0.028534, 0.027859, 0.027256, 0.026941, 0.025826, 0.025057, 0.024312, 0.023723, 0.023557, 0.023595, 0.023683, 0.023856, 0.024336, 0.023720, 0.022632, 0.021484, 0.020055, 0.018169, 0.017003, 0.015753, 0.015140, 0.015164, 0.014995, 0.015422, 0.015807, 0.016503, 0.017349, 0.018048, 0.018861, 0.019371, 0.019394, 0.019300, 0.019336, 0.019614, 0.020056, 0.020328, 0.020697, 0.021384, 0.020938, 0.020111, 0.019305, 0.018504, 0.016623, 0.014611, 0.012735, 0.010655, 0.008807, 0.006883, 0.005014, 0.003556, 0.002647, 0.001928, 0.000619, -0.001065, -0.002210, -0.003531, -0.004219, -0.005355, -0.006525, -0.007644, -0.008481, -0.008655, -0.008497, -0.008531, -0.008520, -0.007702, -0.007509, -0.007155, -0.007093, -0.007073, -0.007863, -0.008595, -0.009398, -0.010457, -0.011563, -0.012527, -0.013873, -0.014053, -0.015720, -0.017140, -0.018389, -0.020088, -0.021475, -0.022423, -0.023796, -0.024633, -0.025477, -0.025442, -0.025411, -0.025458, -0.025340, -0.025454, -0.025063, -0.025071, -0.024032, -0.022383, -0.020421, -0.018574, -0.017028, -0.016275, -0.014391, -0.012575, -0.010828, -0.009211, -0.007962, -0.007160, -0.006401, -0.006133, -0.005389, -0.004923, -0.004070, -0.003786, -0.002589, -0.001995, -0.001097, -0.000142, 0.000934, 0.002035, 0.002744, 0.003056, 0.003264, 0.003599, 0.003891, 0.004347, 0.004751, 0.004854, 0.005827, 0.005901, 0.005128, 0.004457, 0.003179, 0.001337, -0.000546, -0.002554, -0.004525, -0.006343, -0.007523, -0.008200, -0.008825, -0.009040, -0.009344, -0.010166, -0.010911, -0.011884, -0.012423, -0.012886, -0.013188, -0.012930, -0.013710, -0.014313, -0.014186, -0.014864, -0.015129, -0.015093, -0.015641, -0.016805, -0.017960, -0.018264, -0.018280, -0.017507, -0.017398, -0.017361, -0.017669, -0.017934, -0.017986, -0.017955, -0.018510, -0.019282, -0.019093, -0.019286, -0.019881, -0.020180, -0.019960, -0.019404, -0.018811, -0.018737, -0.018887, -0.018501, -0.017599, -0.016929, -0.016233, -0.015924, -0.015576, -0.015141, -0.013865, -0.011878, -0.009144, -0.006008, -0.003550, -0.001952, -0.000822, 0.000493, 0.001588, 0.002782, 0.004200, 0.005285, 0.006443, 0.007054, 0.007143, 0.007962, 0.008522, 0.008650, 0.007983, 0.007176, 0.006738, 0.007427, 0.008451, 0.008891, 0.009185, 0.009248, 0.009933, 0.010669, 0.011350, 0.012131, 0.012031, 0.011761, 0.012130, 0.011648, 0.011679, 0.011611, 0.010400, 0.010239, 0.010356, 0.010669, 0.010843, 0.010739, 0.011363, 0.012093, 0.012257, 0.012653, 0.013098, 0.012523, 0.012625, 0.012707, 0.012401, 0.012899, 0.013113, 0.012522, 0.012163, 0.011197, 0.010032, 0.009341, 0.008732, 0.007711, 0.007735, 0.008233, 0.008316, 0.008682, 0.008960, 0.008945, 0.009055, 0.009027, 0.008477, 0.008367, 0.008275, 0.007904, 0.008453, 0.008161, 0.007962, 0.008090, 0.007141, 0.005601, 0.004414, 0.003234, 0.002858, 0.003093, 0.003008, 0.002444, 0.001713, 0.001114, 0.000134, -0.001538, -0.002013, -0.002888, -0.004362, -0.006405, -0.008530, -0.009467, -0.009984, -0.010719, -0.011609, -0.011907, -0.012051, -0.013069, -0.014044, -0.015417, -0.016849, -0.017821, -0.019408, -0.021136, -0.022939, -0.024517, -0.026145, -0.027053, -0.027517, -0.028139, -0.028351, -0.029399, -0.029517, -0.029584, -0.030157, -0.030427, -0.030598, -0.030452, -0.030339, -0.030282, -0.030229, -0.030923, -0.031526, -0.032351, -0.033136, -0.034321, -0.036189, -0.036721, -0.036537, -0.036456, -0.036469, -0.035996, -0.035523, -0.034660, -0.033602, -0.032979, -0.032581, -0.032307, -0.031542, -0.031168, -0.031202, -0.031517, -0.032113, -0.032360, -0.031919, -0.030886, -0.030165, -0.029308, -0.028714, -0.028747, -0.029227, -0.028769, -0.028689, -0.028168, -0.027492, -0.026037, -0.024087, -0.022330, -0.020730, -0.019678, -0.019355, -0.018629, -0.017563, -0.015814, -0.014132, -0.012722, -0.011137, -0.010102, -0.008474, -0.006993, -0.005724, -0.004692, -0.004327, -0.003681, -0.003687, -0.004108, -0.004303, -0.005072, -0.005639, -0.005827, -0.006219, -0.006703, -0.006631, -0.006575, -0.006156, -0.006256, -0.006662, -0.007115, -0.007624, -0.007696, -0.007494, -0.007931, -0.008550, -0.008597, -0.008746, -0.008474, -0.007800, -0.007314, -0.006811, -0.005694, -0.005267, -0.005081, -0.005970, -0.006711, -0.007328, -0.008905, -0.009601, -0.010483, -0.012756, -0.014754, -0.015706, -0.016300, -0.016752, -0.017157, -0.017733, -0.018692, -0.019897, -0.021099, -0.021849, -0.022389, -0.022749, -0.023996, -0.025179, -0.026680, -0.028262, -0.030030, -0.031962, -0.033962, -0.035893, -0.037580, -0.038274, -0.038762, -0.039029, -0.039556, -0.040225, -0.040551, -0.040860, -0.041402, -0.040788, -0.040415, -0.039298, -0.038205, -0.036502, -0.035570, -0.034576, -0.033796, -0.033581, -0.033324, -0.033947, -0.033901, -0.033700, -0.033381, -0.032903, -0.032891, -0.034053, -0.035269, -0.036379, -0.037540, -0.038584, -0.039957, -0.041737, -0.043193, -0.044704, -0.045874, -0.047365, -0.048237, -0.049190, -0.049952, -0.050700, -0.051882, -0.053380, -0.054952, -0.056599, -0.058260, -0.059273, -0.060509, -0.061799, -0.062424, -0.062825, -0.063016, -0.063763, -0.064735, -0.066090, -0.067704, -0.069673, -0.071041, -0.072047, -0.073069, -0.073306, -0.073725, -0.073847, -0.073605, -0.073325, -0.072916, -0.073066, -0.073087, -0.072810, -0.072685, -0.072290, -0.072749, -0.072356
