0.420,0.227557,2.430878,0.651679,-0.559249,1.307823,0.001541,0.000810,0.033749,0.001585
0.421,0.229777,2.372330,0.661383,-0.565302,1.291625,0.001583,0.000811,0.019030,0.001553
0.422,0.233367,2.414944,0.660452,-0.567125,1.295302,0.001422,0.000798,0.015797,0.001671
0.423,0.233258,2.386521,0.668964,-0.573762,1.282316,0.001631,0.000753,0.023477,0.001719
0.424,0.232153,2.336754,0.673685,-0.577190,1.273141,0.001375,0.000744,0.018769,0.001457
0.425,0.236735,2.302855,0.680180,-0.581890,1.264537,0.001595,0.000927,0.016867,0.001889
0.426,0.236916,2.268932,0.686110,-0.586898,1.255075,0.001552,0.000805,0.020540,0.001763
0.427,0.238305,2.241127,0.690015,-0.589754,1.249000,0.001409,0.000766,0.019607,0.001584
0.428,0.239172,2.238912,0.693189,-0.593843,1.245994,0.001357,0.000743,0.017065,0.001352
0.429,0.244596,2.223823,0.699297,-0.598620,1.238166,0.001331,0.000721,0.017241,0.001922
0.430,0.239458,2.160881,0.705912,-0.604150,1.226997,0.001479,0.000789,3.119121,0.251732
0.431,0.245377,2.161521,0.708175,-0.606812,1.224736,0.001575,0.000840,0.023842,0.001959
0.432,0.241713,2.076071,0.716615,-0.613264,1.212240,0.001235,0.000654,0.017814,0.001675
0.433,0.245422,2.069683,0.719128,-0.616018,1.209764,0.001457,0.000871,0.018178,0.001970
0.434,0.243435,2.012066,0.725796,-0.621669,1.200486,0.001256,0.000640,0.018517,0.001571
0.435,0.243682,2.003832,0.730213,-0.625859,1.194965,0.001308,0.000741,0.019068,0.001814
0.436,0.243631,1.942549,0.734143,-0.629202,1.189192,0.001342,0.000728,0.021325,0.001918
0.437,0.245898,1.920234,0.739520,-0.634223,1.183077,0.001291,0.000783,0.019601,0.001867
0.438,0.245021,1.885420,0.743789,-0.638599,1.177873,0.001223,0.000665,0.019730,0.001874
0.439,0.242997,1.825755,0.751612,-0.644980,1.168587,0.001158,0.000729,0.018054,0.001870
0.440,0.241796,1.767647,0.756806,-0.649341,1.161416,0.001140,0.000724,0.016927,0.001693
0.441,0.247788,1.807658,0.755920,-0.651022,1.164238,0.001145,0.000697,0.018856,0.002218
0.442,0.242679,1.728564,0.762848,-0.656993,1.155337,0.001348,0.000702,0.021664,0.001912
0.443,0.244370,1.694214,0.767418,-0.661161,1.149970,0.001156,0.000658,0.020034,0.001667
0.444,0.241384,1.627899,0.771153,-0.664616,1.144333,0.001103,0.000672,0.017421,0.001736
0.445,0.242620,1.653736,0.773987,-0.669106,1.142893,0.001075,0.000689,0.017503,0.001773
0.446,0.239942,1.570834,0.780225,-0.674395,1.135569,0.000943,0.000604,0.116757,0.001401
0.447,0.242466,1.579784,0.782785,-0.678029,1.133941,0.001039,0.000669,0.014831,0.001831
0.448,0.242359,1.536497,0.786293,-0.681641,1.129544,0.001100,0.000675,0.018364,0.001902
0.449,0.238059,1.450678,0.792079,-0.686640,1.122301,0.001083,0.000627,0.019234,0.002153
0.450,0.241156,1.485050,0.793748,-0.690213,1.122125,0.000979,0.000607,0.017737,0.001789
0.451,0.237447,1.415295,0.797884,-0.694195,1.116569,0.001180,0.000719,0.020013,0.002021
0.452,0.235850,1.381443,0.801136,-0.697863,1.113140,0.000944,0.000616,0.016517,0.001636
0.453,0.236107,1.337538,0.806760,-0.703130,1.107666,0.000913,0.000561,0.018163,0.001707
0.454,0.234730,1.303694,0.809162,-0.706601,1.105108,0.001059,0.000658,0.019856,0.001993
0.455,0.232963,1.254619,0.813502,-0.711497,1.101130,0.000841,0.000550,1.609783,0.001732
0.456,0.232298,1.221969,0.816972,-0.715546,1.097711,0.000805,0.000562,0.013835,0.001583
0.457,0.231746,1.205319,0.820547,-0.719909,1.094656,0.000788,0.000538,0.016807,0.001883
0.458,0.234102,1.178497,0.822373,-0.722601,1.093036,0.000795,0.000558,0.015348,0.001923
0.459,0.230607,1.166057,0.825023,-0.726697,1.090932,0.000690,0.000467,0.013366,0.001482
0.460,0.231306,1.151348,0.827863,-0.730738,1.088738,0.000832,0.024296,0.018213,0.001779
