0.430,0.282301,88.709248,0.170909,-0.558874,2.498816,0.001178,0.000239,1.171523,0.007296
0.431,0.304328,110.413604,0.194438,-0.566571,2.375712,0.001251,0.000240,1.210743,0.008048
0.433,0.329906,136.962796,0.226266,-0.574382,2.184868,0.001461,0.000283,1.562149,0.006515
0.434,0.369857,167.050126,0.266107,-0.582063,1.993155,0.001695,0.000251,1.421305,0.007680
0.436,0.410535,195.144021,0.315946,-0.590543,1.776888,0.002100,0.000216,1.360428,0.006316
0.437,0.459063,212.195936,0.379842,-0.600024,1.547407,0.001878,0.000202,1.432661,0.007487
0.439,0.477759,202.532007,0.453702,-0.610470,1.355712,0.001825,0.000182,1.819287,0.006572
0.440,0.496723,165.896673,0.522997,-0.620600,1.218373,0.001829,0.000188,2.565548,0.007836
0.441,0.470760,116.694918,0.583109,-0.630516,1.128608,0.001333,0.000163,2.096066,0.007031
0.443,0.434196,71.590592,0.633972,-0.640436,1.072191,0.000988,0.000126,1.752925,0.006477
0.444,0.407141,44.330338,0.668864,-0.649247,1.043940,0.000674,0.000106,1.092204,0.005051
0.446,0.376132,27.810416,0.696148,-0.657768,1.027587,0.000530,0.000102,0.786505,0.003771
0.447,0.348064,17.836017,0.717630,-0.665767,1.017960,0.000348,0.000089,0.447271,0.003401
0.449,0.341824,13.331932,0.734471,-0.673430,1.013428,0.000315,0.000088,0.235419,0.002968
0.450,0.325686,9.887443,0.749177,-0.680813,1.009916,0.000274,0.000087,0.186492,0.002982
