0.420,0.048961,0.950213,0.066612,-0.260720,2.921996,0.000882,0.000620,0.022647,0.001912
0.421,0.049313,0.972960,0.066694,-0.262129,3.111253,0.000962,0.000694,0.031678,0.001996
0.422,0.047006,0.953645,0.066492,-0.263678,2.965677,0.000883,0.000650,0.026220,0.001722
0.423,0.047901,1.026902,0.069085,-0.265575,2.962112,0.000875,0.000603,0.027317,0.001869
0.424,0.047705,1.017939,0.068409,-0.266785,2.908035,0.000911,0.000702,0.024535,0.001722
0.425,0.052102,1.052428,0.070048,-0.268856,2.904395,0.000825,0.000733,0.025105,0.002151
0.426,0.051518,1.043261,0.069805,-0.270048,2.934800,0.000885,0.000631,0.030526,0.001784
0.427,0.052462,0.958179,0.065753,-0.271424,3.019611,0.000839,0.000774,0.027419,0.001980
0.428,0.054582,1.093970,0.070877,-0.272117,2.920242,0.000926,0.000736,0.028008,0.001993
0.429,0.054146,1.062140,0.069839,-0.272826,2.883381,0.000858,0.000713,0.024310,0.002455
0.430,0.055200,1.051809,0.069413,-0.275600,2.961812,0.000786,0.000652,0.023037,0.001961
0.431,0.057146,1.031700,0.069242,-0.275992,2.917470,0.000903,0.000845,0.025976,0.002232
0.432,0.056052,1.058572,0.069669,-0.277784,2.937321,0.001096,0.000696,0.033001,0.002190
0.433,0.060066,1.063933,0.070089,-0.278724,2.944372,0.000945,0.000870,0.028770,0.002448
0.434,0.054225,1.151982,0.072357,-0.281342,2.963134,0.000909,0.000653,0.028427,0.001746
0.435,0.054685,1.109306,0.070120,-0.281310,2.984042,0.000937,0.000613,0.029517,0.001829
0.436,0.057274,1.110034,0.071006,-0.284774,2.951587,0.000996,0.000646,0.030874,0.001828
0.437,0.057921,1.128189,0.071716,-0.283375,2.921921,0.000926,0.000679,0.028267,0.002222
0.438,0.057678,1.157672,0.072232,-0.285471,2.970877,0.000848,0.000593,0.026265,0.002011
0.439,0.060333,1.126916,0.070749,-0.286338,3.026583,0.000837,0.000694,0.025853,0.001981
0.440,0.060924,1.181197,0.072666,-0.289910,2.943287,0.000942,0.000672,0.029904,0.002370
0.441,0.057557,1.175519,0.072398,-0.289501,2.957771,0.000785,0.000609,0.028669,0.002180
0.442,0.062656,1.125575,0.070678,-0.290659,2.991053,0.000894,0.000662,0.027857,0.002283
0.443,0.057834,1.202072,0.071427,-0.293292,3.139034,0.000769,0.000483,0.028159,0.001915
0.444,0.064011,1.253203,0.073660,-0.293444,3.053948,0.000798,0.000738,0.029992,0.002189
0.445,0.063128,1.216017,0.073928,-0.294737,2.895313,0.000904,0.000714,0.034836,0.001911
0.446,0.065905,1.233085,0.073871,-0.296391,2.912710,0.000850,0.000616,0.027493,0.002040
0.447,0.066582,1.232096,0.073492,-0.298221,2.939706,0.000887,0.000718,0.030116,0.002376
0.448,0.068367,1.297207,0.075640,-0.299584,2.928480,0.000806,0.000711,0.029278,0.002622
0.449,0.067725,1.275919,0.075142,-0.300392,2.956681,0.000907,0.000674,0.030712,0.002651
0.450,0.065754,1.277225,0.075015,-0.301612,2.891609,0.000847,0.000709,0.027242,0.002750
0.451,0.064705,1.266193,0.075403,-0.304106,2.868045,0.000794,0.000639,0.026250,0.002083
0.452,0.069916,1.364213,0.077146,-0.305552,2.962102,0.000920,0.000674,0.034216,0.002707
0.453,0.065243,1.333977,0.076088,-0.306040,2.940936,0.000976,0.000679,0.030102,0.002188
0.454,0.067478,1.350741,0.076739,-0.307051,2.915938,0.000918,0.000654,0.033165,0.002294
0.455,0.067079,1.345402,0.075852,-0.310077,2.947050,0.000857,0.000744,0.029396,0.002482
0.456,0.069553,1.394145,0.077538,-0.310740,2.942253,0.000858,0.000676,0.028515,0.002286
0.457,0.071305,1.443672,0.078097,-0.312638,3.025916,0.000820,0.000674,0.036271,0.002307
0.458,0.075320,1.410214,0.077753,-0.312165,2.984516,0.000894,0.000709,0.031471,0.002678
0.459,0.074359,1.398561,0.077538,-0.314423,2.974425,0.000867,0.000718,0.034199,0.002535
0.460,0.072378,1.518982,0.079853,-0.317502,2.994910,0.000960,0.000669,0.035137,0.002391
