Nt = 201, simbeta = 5.0000000000, g = 0.0497870684, sample = 20000000, measevery = 100, out_bounds = 26
-3.0000000000 27
-2.9400000000 49
-2.8800000000 60
-2.8200000000 123
-2.7600000000 180
-2.7000000000 284
-2.6400000000 469
-2.5800000000 682
-2.5200000000 1063
-2.4600000000 1498
-2.4000000000 2128
-2.3400000000 3107
-2.2800000000 4352
-2.2200000000 5931
-2.1600000000 8354
-2.1000000000 11307
-2.0400000000 14914
-1.9800000000 20107
-1.9200000000 26310
-1.8600000000 34179
-1.8000000000 44058
-1.7400000000 56658
-1.6800000000 71155
-1.6200000000 88956
-1.5600000000 110250
-1.5000000000 135166
-1.4400000000 164688
-1.3800000000 198387
-1.3200000000 236115
-1.2600000000 277451
-1.2000000000 326237
-1.1400000000 379057
-1.0800000000 435232
-1.0200000000 497700
-0.9600000000 562819
-0.9000000000 632900
-0.8400000000 704550
-0.7800000000 777471
-0.7200000000 851847
-0.6600000000 928858
-0.6000000000 1003910
-0.5400000000 1074167
-0.4800000000 1142755
-0.4200000000 1206081
-0.3600000000 1264828
-0.3000000000 1313452
-0.2400000000 1355491
-0.1800000000 1385592
-0.1200000000 1409199
-0.0600000000 1420625
0.0000000000 1418662
0.0600000000 1409480
0.1200000000 1388197
0.1800000000 1355779
0.2400000000 1312597
0.3000000000 1263574
0.3600000000 1207781
0.4200000000 1141608
0.4800000000 1072873
0.5400000000 998931
0.6000000000 924463
0.6600000000 847527
0.7200000000 770042
0.7800000000 694455
0.8400000000 621962
0.9000000000 550728
0.9600000000 484879
1.0200000000 424229
1.0800000000 368008
1.1400000000 315502
1.2000000000 268163
1.2600000000 226139
1.3200000000 188562
1.3800000000 156459
1.4400000000 128278
1.5000000000 103890
1.5600000000 83513
1.6200000000 66710
1.6800000000 52259
1.7400000000 40975
1.8000000000 32104
1.8600000000 23724
1.9200000000 18373
1.9800000000 13514
2.0400000000 10047
2.1000000000 7419
2.1600000000 5203
2.2200000000 3763
2.2800000000 2782
2.3400000000 1921
2.4000000000 1330
2.4600000000 960
2.5200000000 648
2.5800000000 461
2.6400000000 291
2.7000000000 186
2.7600000000 102
2.8200000000 64
2.8800000000 38
2.9400000000 23
3.0000000000 17
