Nt = 6, simbeta = 0.2030029249, g = 1.0000000000, sample = 20000000, measevery = 100, out_bounds = 0
-3.0000000000 0
-2.9400000000 0
-2.8800000000 0
-2.8200000000 0
-2.7600000000 1
-2.7000000000 1
-2.6400000000 4
-2.5800000000 10
-2.5200000000 16
-2.4600000000 33
-2.4000000000 60
-2.3400000000 101
-2.2800000000 163
-2.2200000000 258
-2.1600000000 401
-2.1000000000 613
-2.0400000000 891
-1.9800000000 1243
-1.9200000000 1715
-1.8600000000 2359
-1.8000000000 3090
-1.7400000000 3816
-1.6800000000 4875
-1.6200000000 5996
-1.5600000000 7286
-1.5000000000 8619
-1.4400000000 9988
-1.3800000000 11633
-1.3200000000 13219
-1.2600000000 15006
-1.2000000000 16402
-1.1400000000 18117
-1.0800000000 19889
-1.0200000000 20636
-0.9600000000 22215
-0.9000000000 23054
-0.8400000000 24264
-0.7800000000 25190
-0.7200000000 25608
-0.6600000000 26380
-0.6000000000 27018
-0.5400000000 27611
-0.4800000000 28055
-0.4200000000 28325
-0.3600000000 28532
-0.3000000000 28944
-0.2400000000 29011
-0.1800000000 29055
-0.1200000000 28711
-0.0600000000 29042
0.0000000000 28574
0.0600000000 29093
0.1200000000 28922
0.1800000000 28965
0.2400000000 28762
0.3000000000 28259
0.3600000000 28106
0.4200000000 28006
0.4800000000 27601
0.5400000000 27204
0.6000000000 26593
0.6600000000 26032
0.7200000000 25007
0.7800000000 24160
0.8400000000 23066
0.9000000000 22411
0.9600000000 21198
1.0200000000 19876
1.0800000000 18280
1.1400000000 16960
1.2000000000 15477
1.2600000000 13603
1.3200000000 12020
1.3800000000 10615
1.4400000000 9027
1.5000000000 7654
1.5600000000 6274
1.6200000000 5206
1.6800000000 4094
1.7400000000 3141
1.8000000000 2462
1.8600000000 1859
1.9200000000 1381
1.9800000000 946
2.0400000000 642
2.1000000000 437
2.1600000000 277
2.2200000000 151
2.2800000000 88
2.3400000000 57
2.4000000000 27
2.4600000000 15
2.5200000000 10
2.5800000000 5
2.6400000000 1
2.7000000000 0
2.7600000000 0
2.8200000000 0
2.8800000000 0
2.9400000000 0
3.0000000000 0
