0.270000,0.128862,57.949553,0.221900,-0.498001,2.229929,0.000725,0.000143,0.293698,0.001375
0.270204,0.128461,57.342570,0.219823,-0.498502,2.244672,0.000649,0.000131,0.260539,0.001430
0.270408,0.131934,60.196775,0.228279,-0.500226,2.194986,0.000733,0.000138,0.287555,0.001297
0.270612,0.134767,61.853354,0.232324,-0.501693,2.180313,0.000687,0.000146,0.250019,0.001311
0.270816,0.134506,63.456347,0.237235,-0.503060,2.146022,0.000719,0.000129,0.291680,0.001191
0.271020,0.140082,66.688625,0.247395,-0.505139,2.095512,0.000847,0.000125,0.262470,0.001314
0.271224,0.145265,71.405025,0.260838,-0.507640,2.032382,0.000828,0.000136,0.262391,0.001260
0.271429,0.147514,71.906416,0.262179,-0.508408,2.026744,0.000957,0.000146,0.283284,0.001392
0.271633,0.148401,75.811565,0.275708,-0.510865,1.962259,0.000734,0.000131,0.281938,0.001287
0.271837,0.153561,79.693622,0.290074,-0.513340,1.896271,0.000910,0.000139,0.278389,0.001239
0.272041,0.159323,82.055013,0.299324,-0.515135,1.858217,0.000737,0.000117,0.243713,0.001288
0.272245,0.169442,85.553452,0.310186,-0.517025,1.822872,0.002893,0.000358,0.671414,0.001714
0.272449,0.162734,83.701168,0.305913,-0.517547,1.830330,0.000874,0.000113,0.267060,0.001295
0.272653,0.169530,87.335702,0.324021,-0.520011,1.757850,0.001286,0.000155,0.351671,0.001481
0.272857,0.170210,88.911501,0.331810,-0.521858,1.727541,0.001035,0.000138,0.284182,0.001374
0.273061,0.184963,93.701917,0.360903,-0.525676,1.631129,0.003135,0.000351,0.315580,0.001512
0.273265,0.185293,94.298568,0.396149,-0.530273,1.515960,0.001842,0.000198,0.311102,0.001579
0.273469,0.181497,93.193251,0.371976,-0.528370,1.587931,0.000977,0.000128,0.274795,0.001519
0.273673,0.187527,94.414376,0.393669,-0.531398,1.523291,0.001055,0.000124,0.323962,0.001331
0.273878,0.195563,92.803248,0.428922,-0.535954,1.427059,0.000944,0.000115,0.352021,0.001371
0.274082,0.202610,91.379045,0.447775,-0.538795,1.382520,0.000823,0.000102,0.310511,0.001469
0.274286,0.197570,92.860859,0.435104,-0.538005,1.413388,0.001436,0.000161,0.348946,0.001426
0.274490,0.198430,92.891731,0.437229,-0.539074,1.408008,0.001186,0.000142,0.346179,0.001259
0.274694,0.205678,94.339815,0.435906,-0.539969,1.416898,0.000989,0.000123,0.329713,0.001392
0.274898,0.195317,67.016929,0.544455,-0.552357,1.191739,0.000710,0.000095,0.434504,0.001484
0.275102,0.206237,86.510670,0.478388,-0.545561,1.315339,0.001471,0.000176,0.479682,0.001464
0.275306,0.202819,81.538627,0.500607,-0.548897,1.270251,0.000907,0.000097,0.460354,0.001286
0.275510,0.205547,67.534761,0.550052,-0.555531,1.188579,0.003186,0.000384,1.170482,0.001955
0.275714,0.199797,65.303392,0.554065,-0.556851,1.180077,0.000642,0.000080,0.422041,0.001309
0.275918,0.204892,75.277371,0.523959,-0.553747,1.229250,0.001459,0.000172,0.627379,0.001526
0.276122,0.201710,68.408033,0.546701,-0.557405,1.192891,0.000981,0.000120,0.523619,0.001150
0.276327,0.196677,53.611598,0.587039,-0.563533,1.135296,0.000648,0.000096,0.415742,0.001364
0.276531,0.177734,35.036284,0.631491,-0.570117,1.081669,0.000415,0.000068,0.312603,0.000942
0.276735,0.199536,56.482783,0.580597,-0.563947,1.144248,0.000868,0.000119,0.477868,0.001339
0.276939,0.198777,53.693394,0.589393,-0.566029,1.133665,0.001290,0.000185,0.546896,0.001175
0.277143,0.171510,28.142944,0.651106,-0.575691,1.063913,0.000608,0.000094,0.362281,0.000978
0.277347,0.172007,26.378887,0.657046,-0.577552,1.059497,0.000309,0.000056,0.257045,0.000812
0.277551,0.187911,42.313564,0.616655,-0.571982,1.099825,0.000815,0.000115,0.463886,0.001129
0.277755,0.183473,34.445134,0.637154,-0.575876,1.078738,0.001400,0.000232,0.607451,0.001060
0.277959,0.161687,18.774841,0.680005,-0.584013,1.042019,0.000349,0.000065,0.217561,0.000721
0.278163,0.162406,18.994216,0.680125,-0.584847,1.042203,0.000673,0.000132,0.298840,0.000749
0.278367,0.164196,22.741858,0.667673,-0.582937,1.050836,0.000273,0.000057,0.224435,0.000812
0.278571,0.178148,28.828968,0.653388,-0.581533,1.064393,0.000764,0.000129,0.386098,0.000970
0.278776,0.160803,16.758685,0.689889,-0.589286,1.036975,0.001217,0.000224,0.447932,0.001243
0.278980,0.152083,12.897433,0.702134,-0.592461,1.028969,0.000259,0.000056,0.141670,0.000560
0.279184,0.150387,12.285939,0.705319,-0.593464,1.027645,0.001804,0.000383,0.480880,0.001464
0.279388,0.162172,17.727634,0.685129,-0.590337,1.039594,0.000580,0.000120,0.250238,0.000883
0.279592,0.156316,13.731089,0.701319,-0.594862,1.030487,0.000266,0.000057,0.159944,0.000670
0.279796,0.142118,8.823977,0.720748,-0.599779,1.020170,0.000290,0.000069,0.103390,0.000513
0.280000,0.147985,11.128896,0.711440,-0.598051,1.024840,0.000912,0.000218,0.181262,0.000696
