0.267510 -1.811324 0.000187 1.654988 0.004505 0.271046 0.000242 37.040284 0.043472 
0.267739 -1.816676 0.000186 1.675910 0.003959 0.278145 0.000262 38.112791 0.039341 
0.267968 -1.822033 0.000187 1.714992 0.004491 0.285447 0.000243 39.260549 0.041700 
0.268197 -1.827621 0.000165 1.741198 0.004768 0.292945 0.000234 40.292137 0.042720 
0.268426 -1.833082 0.000187 1.780261 0.004182 0.300590 0.000263 41.339970 0.043918 
0.268655 -1.838965 0.000184 1.802479 0.004112 0.309443 0.000267 42.335349 0.041980 
0.268884 -1.844504 0.000199 1.841069 0.004268 0.317141 0.000310 43.369843 0.045804 
0.269113 -1.850591 0.000167 1.870370 0.004261 0.326351 0.000256 44.385392 0.036387 
0.269342 -1.856702 0.000168 1.907866 0.004107 0.335502 0.000270 45.223390 0.035439 
0.269571 -1.862316 0.000180 1.950296 0.003944 0.344125 0.000318 46.097415 0.039827 
0.269800 -1.868742 0.000167 1.973343 0.004233 0.354154 0.000272 46.819720 0.038409 
0.270029 -1.874804 0.000169 2.017478 0.004678 0.363864 0.000271 47.498762 0.045330 
0.270257 -1.881525 0.000153 2.053177 0.004599 0.374546 0.000281 48.062811 0.041484 
0.270486 -1.887911 0.000168 2.085535 0.005076 0.384857 0.000265 48.520416 0.041133 
0.270715 -1.894291 0.000152 2.122817 0.004300 0.395441 0.000281 48.801029 0.041563 
0.270944 -1.901157 0.000173 2.146388 0.004174 0.406579 0.000320 49.007274 0.047183 
0.271173 -1.907517 0.000155 2.173873 0.004192 0.416950 0.000274 49.019164 0.048666 
0.271402 -1.914712 0.000162 2.209176 0.004691 0.428926 0.000304 48.869190 0.051497 
0.271631 -1.921493 0.000153 2.230849 0.004411 0.439991 0.000267 48.632736 0.049046 
0.271860 -1.928568 0.000145 2.262307 0.004721 0.451906 0.000258 48.206552 0.052030 
0.272089 -1.935236 0.000160 2.278287 0.004941 0.462580 0.000294 47.658254 0.057870 
0.272318 -1.942285 0.000155 2.291365 0.004491 0.474127 0.000284 46.872405 0.055697 
0.272547 -1.949456 0.000143 2.307435 0.004780 0.485914 0.000272 45.824883 0.070930 
0.272776 -1.956753 0.000135 2.312898 0.004212 0.497734 0.000230 44.780525 0.055987 
0.273005 -1.963579 0.000144 2.325267 0.004077 0.508611 0.000237 43.651121 0.062829 
0.273234 -1.970815 0.000147 2.325750 0.004262 0.520208 0.000263 42.210301 0.073802 
0.273463 -1.978173 0.000130 2.313019 0.003818 0.531591 0.000243 40.675735 0.064585 
0.273692 -1.985409 0.000124 2.311910 0.004169 0.542559 0.000225 39.187148 0.068006 
0.273920 -1.992218 0.000138 2.313279 0.004147 0.552779 0.000229 37.757760 0.073359 
0.274149 -1.999238 0.000127 2.298769 0.004419 0.563224 0.000201 36.054944 0.063886 
0.274378 -2.006161 0.000118 2.292962 0.004697 0.573401 0.000205 34.325382 0.068126 
0.274607 -2.013061 0.000120 2.263000 0.003592 0.583165 0.000195 32.595926 0.067496 
0.274836 -2.019886 0.000110 2.244807 0.003541 0.592763 0.000172 30.823040 0.062370 
0.275065 -2.026717 0.000130 2.225541 0.003970 0.602272 0.000203 29.036341 0.069944 
0.275294 -2.033611 0.000117 2.194010 0.003615 0.611190 0.000195 27.297412 0.067683 
0.275523 -2.040228 0.000102 2.171417 0.003635 0.619764 0.000163 25.750207 0.062048 
0.275752 -2.046522 0.000114 2.148401 0.003833 0.627667 0.000187 24.193117 0.068900 
0.275981 -2.053116 0.000121 2.113919 0.003680 0.635943 0.000186 22.492352 0.064656 
0.276210 -2.059385 0.000098 2.093835 0.003533 0.643446 0.000147 21.091914 0.056653 
0.276439 -2.065440 0.000107 2.065851 0.003525 0.650606 0.000145 19.618096 0.054972 
