0.269098 -1.844417 0.000141 1.784003 0.004305 0.262197 0.000214 57.759035 0.061958 
0.269276 -1.849033 0.000170 1.808862 0.004843 0.269378 0.000259 59.463990 0.084107 
0.269454 -1.853328 0.000153 1.844315 0.004747 0.276334 0.000266 61.083221 0.068516 
0.269632 -1.858075 0.000136 1.869359 0.004863 0.284184 0.000225 62.853623 0.058355 
0.269810 -1.862683 0.000157 1.900249 0.004931 0.291506 0.000265 64.414481 0.074980 
0.269988 -1.867318 0.000159 1.931959 0.004852 0.299122 0.000279 66.046222 0.064825 
0.270166 -1.872104 0.000146 1.966923 0.005478 0.307341 0.000260 67.581153 0.072605 
0.270344 -1.876966 0.000137 2.001145 0.004719 0.316076 0.000235 69.084095 0.059695 
0.270522 -1.881705 0.000136 2.037085 0.004870 0.324391 0.000247 70.442812 0.068366 
0.270700 -1.886793 0.000150 2.076986 0.004668 0.333845 0.000269 71.747246 0.060543 
0.270878 -1.891723 0.000154 2.112900 0.005386 0.342851 0.000303 72.893496 0.062291 
0.271056 -1.896925 0.000129 2.150951 0.005523 0.352736 0.000246 73.875409 0.069013 
0.271234 -1.902275 0.000155 2.177068 0.004976 0.362738 0.000307 74.741232 0.067495 
0.271412 -1.907341 0.000143 2.215678 0.005869 0.372198 0.000271 75.414544 0.068692 
0.271590 -1.913073 0.000127 2.240870 0.005274 0.383302 0.000271 75.891628 0.066627 
0.271768 -1.918337 0.000148 2.281848 0.004427 0.393707 0.000296 76.188365 0.072636 
0.271947 -1.923978 0.000144 2.308842 0.005293 0.404420 0.000304 76.184357 0.069654 
0.272125 -1.929236 0.000130 2.338344 0.005324 0.414729 0.000292 76.143119 0.085948 
0.272303 -1.935209 0.000141 2.358217 0.005408 0.426426 0.000298 75.534975 0.087163 
0.272481 -1.940917 0.000126 2.379757 0.005488 0.437665 0.000254 74.806909 0.080461 
0.272659 -1.946484 0.000111 2.404399 0.004521 0.448734 0.000261 73.805273 0.085208 
0.272837 -1.952443 0.000122 2.422221 0.004973 0.460364 0.000260 72.514206 0.089148 
0.273015 -1.958065 0.000125 2.430450 0.004648 0.471029 0.000271 71.157488 0.093561 
0.273193 -1.963832 0.000119 2.446166 0.004455 0.481994 0.000245 69.633589 0.101740 
0.273371 -1.969757 0.000113 2.455549 0.005118 0.493119 0.000237 67.754617 0.100697 
0.273549 -1.975717 0.000127 2.447192 0.004850 0.504460 0.000267 65.368760 0.100855 
0.273727 -1.981377 0.000106 2.445987 0.004631 0.514669 0.000217 63.384566 0.103803 
0.273905 -1.987639 0.000109 2.436703 0.004722 0.526292 0.000234 60.649611 0.106096 
0.274083 -1.993303 0.000107 2.435426 0.004707 0.536351 0.000232 58.253774 0.106849 
0.274261 -1.998556 0.000121 2.420959 0.004344 0.545492 0.000249 55.970912 0.121813 
0.274439 -2.004658 0.000101 2.402984 0.005192 0.555994 0.000230 53.144004 0.127084 
0.274617 -2.010142 0.000112 2.395577 0.003689 0.565219 0.000215 50.547474 0.107004 
0.274796 -2.015893 0.000107 2.370303 0.004279 0.574742 0.000217 47.776032 0.120374 
0.274974 -2.021371 0.000089 2.350438 0.004584 0.583759 0.000166 45.049226 0.095893 
0.275152 -2.026836 0.000088 2.328239 0.004175 0.592336 0.000168 42.406191 0.096287 
0.275330 -2.032323 0.000093 2.299366 0.003857 0.600584 0.000174 40.019572 0.104338 
0.275508 -2.037823 0.000094 2.274968 0.003964 0.608774 0.000167 37.414906 0.104826 
0.275686 -2.042846 0.000087 2.252258 0.004542 0.616108 0.000151 35.164900 0.096248 
0.275864 -2.048208 0.000089 2.221961 0.003988 0.623648 0.000157 32.791329 0.098979 
0.276042 -2.053249 0.000088 2.184737 0.003952 0.630675 0.000159 30.531964 0.097330 
