0.430,0.299208,84.054628,0.207088,-0.559638,2.322981,0.001253,0.000294,0.802481,0.008390
0.431,0.333908,99.386563,0.234358,-0.566756,2.172726,0.001524,0.000282,0.979175,0.007230
0.433,0.341354,118.963050,0.270240,-0.575074,1.996409,0.002053,0.000309,1.066241,0.006479
0.434,0.383042,138.426508,0.313487,-0.583369,1.812607,0.001860,0.000278,0.901179,0.006981
0.436,0.412687,149.250753,0.364633,-0.592084,1.618875,0.001937,0.000246,1.017533,0.006364
0.437,0.450136,152.104299,0.421030,-0.601569,1.455701,0.001978,0.000235,1.192731,0.007240
0.439,0.467330,138.066839,0.486084,-0.611561,1.304102,0.002031,0.000219,1.636499,0.006726
0.440,0.484063,118.248561,0.540622,-0.621147,1.210337,0.001577,0.000200,1.608124,0.006638
0.441,0.469305,86.828762,0.593396,-0.630918,1.133421,0.001366,0.000173,1.400640,0.005928
0.443,0.416666,57.682720,0.638001,-0.640696,1.081346,0.001020,0.000155,1.158066,0.006116
0.444,0.404499,41.281656,0.668194,-0.649104,1.056117,0.000786,0.000125,0.929445,0.004827
0.446,0.370763,26.318762,0.696847,-0.657867,1.035519,0.000600,0.000128,0.646637,0.003641
0.447,0.352564,18.603790,0.716793,-0.665671,1.025390,0.000452,0.000107,0.430902,0.003457
0.449,0.340509,12.900506,0.734415,-0.673422,1.018077,0.000357,0.000094,0.269504,0.002964
0.450,0.327950,9.891284,0.749340,-0.680942,1.013659,0.000259,0.000094,0.164296,0.002755
